M_CD,UP_TIME,POWER,TEMP,ERR_CD
"111",51,1071,254,"0"
"111",52,1071,254,"0"
"111",53,1071,254,"0"
"111",54,1071,254,"0"
"111",55,1071,254,"0"
"111",56,1071,254,"0"
"111",57,1071,254,"0"
"111",58,1071,254,"0"
"111",59,1071,254,"0"
"111",60,1071,254,"0"
"111",61,1071,254,"0"
"111",62,1071,254,"0"
"111",63,1071,254,"0"
"111",64,1071,254,"0"
"111",65,1071,254,"0"
"111",66,1102,275,"0"
"111",67,1107,276,"0"
"111",68,1103,277,"0"
"111",69,1105,278,"0"
"111",70,1106,279,"0"
"111",71,1103,280,"202"
"111",72,1101,280,"202"
"111",73,1105,281,"202"
"111",74,1107,282,"202"
"111",75,1112,282,"202"
"111",76,1110,282,"202"
"111",77,1110,283,"202"
"111",78,1114,284,"202"
"111",79,1118,285,"202"
"111",80,1114,285,"202"
"111",81,1114,285,"202"
"111",82,1114,286,"202"
"111",83,1117,287,"202"
"111",84,1113,287,"202"
"111",85,1115,287,"202"
"111",86,1116,288,"202"
"111",87,1116,288,"202"
"111",88,1114,289,"202"
"111",89,1113,289,"202"
"111",90,1115,290,"202"
"111",91,1113,290,"202"
"111",92,1110,291,"202"
"111",93,1107,291,"202"
"111",94,1111,291,"202"
"111",95,1111,292,"202"
"111",96,1108,293,"202"
"111",97,1112,293,"202"
"111",98,1109,294,"202"
"111",99,1108,295,"202"
"111",100,1106,296,"202"
"111",101,1103,297,"202"
"111",102,1100,297,"202"
"111",103,1102,297,"202"
"111",104,1102,298,"202"
"111",105,1098,298,"202"
"111",106,1103,299,"202"
"111",107,1100,299,"202"
"111",108,1099,300,"202"
"111",109,1101,301,"202"
"111",110,1098,301,"202"
"111",111,1099,301,"202"
"111",112,1097,302,"202"
"111",113,1098,302,"202"
"111",114,1099,303,"202"
"111",115,1101,303,"202"
"111",116,1105,303,"202"
"111",117,1108,303,"202"
"111",118,1107,304,"202"
"111",119,1110,304,"202"
"111",120,1113,305,"202"
"111",121,1116,305,"202"
"111",122,1121,306,"202"
"111",123,1119,307,"202"
"111",124,1115,307,"202"
"111",125,1113,308,"202"
"111",126,1110,308,"202"
"111",127,1112,308,"202"
"111",128,1110,308,"202"
"111",129,1112,309,"202"
"111",130,1116,309,"202"
"111",131,1118,309,"202"
"111",132,1115,310,"202"
"111",133,1116,310,"202"
"111",134,1112,311,"202"
"111",135,1112,311,"202"
"111",136,1111,312,"202"
"111",137,1111,313,"202"
"111",138,1109,313,"202"
"111",139,1111,313,"202"
"111",140,1114,314,"202"
"111",141,1119,315,"202"
"111",142,1117,315,"202"
"111",143,1121,315,"202"
"111",144,1120,315,"202"
"111",145,1122,316,"202"
"111",146,1119,317,"202"
"111",147,1123,317,"202"
"111",148,1125,317,"202"
"111",149,1122,317,"202"
"111",150,1123,317,"202"
"111",151,1122,318,"202"
"111",152,1121,318,"202"
"111",153,1122,318,"202"
"111",154,1122,318,"202"
"111",155,1120,318,"202"
"111",156,1123,318,"202"
"111",157,1122,318,"202"
"111",158,1123,319,"202"
"111",159,1126,319,"202"
"111",160,1130,319,"202"
"111",161,1135,319,"202"
"111",162,1137,319,"202"
"111",163,1136,319,"202"
"111",164,1141,320,"202"
"111",165,1139,321,"202"
"111",166,1136,322,"202"
"284",0,952,252,"0"
"284",1,952,252,"0"
"284",2,952,252,"0"
"284",3,952,252,"0"
"284",4,952,252,"0"
"284",5,952,252,"0"
"284",6,952,252,"0"
"284",7,952,252,"0"
"284",8,952,252,"0"
"284",9,952,252,"0"
"284",10,952,252,"0"
"284",11,952,252,"0"
"284",12,952,252,"0"
"284",13,952,252,"0"
"284",14,952,252,"0"
"284",15,952,252,"0"
"284",16,952,252,"0"
"284",17,952,252,"0"
"284",18,952,252,"0"
"284",19,952,252,"0"
"284",20,952,252,"0"
"284",21,952,252,"0"
"284",22,952,252,"0"
"284",23,952,252,"0"
"284",24,952,252,"0"
"284",25,952,252,"0"
"284",26,952,252,"0"
"284",27,952,252,"0"
"284",28,952,252,"0"
"284",29,952,252,"0"
"284",30,952,252,"0"
"284",31,952,252,"0"
"284",32,952,252,"0"
"284",33,952,252,"0"
"284",34,952,252,"0"
"284",35,952,252,"0"
"284",36,952,252,"0"
"284",37,952,252,"0"
"284",38,952,252,"0"
"284",39,952,252,"0"
"284",40,952,252,"0"
"284",41,952,252,"0"
"284",42,952,252,"0"
"284",43,952,252,"0"
"284",44,952,252,"0"
"284",45,952,252,"0"
"284",46,952,252,"0"
"284",47,952,252,"0"
"284",48,952,252,"0"
"284",49,952,252,"0"
"284",50,952,252,"0"
"284",51,914,252,"0"
"284",52,911,252,"0"
"284",53,911,252,"0"
"284",54,907,252,"0"
"284",55,903,252,"0"
"284",56,903,252,"101"
"284",57,901,252,"101"
"284",58,898,252,"101"
"284",59,895,252,"101"
"284",60,895,252,"101"
"284",61,892,252,"101"
"284",62,888,252,"101"
"284",63,887,252,"101"
"284",64,887,252,"101"
"284",65,887,252,"101"
"284",66,885,252,"101"
"284",67,885,252,"101"
"284",68,885,252,"101"
"284",69,882,252,"101"
"284",70,878,252,"101"
"284",71,877,252,"101"
"284",72,873,252,"101"
"284",73,870,252,"101"
"284",74,870,252,"101"
"284",75,870,252,"101"
"284",76,868,252,"101"
"284",77,867,252,"101"
"284",78,867,252,"101"
"284",79,867,252,"101"
"284",80,864,252,"101"
"284",81,864,252,"101"
"284",82,860,252,"101"
"284",83,860,252,"101"
"284",84,859,252,"101"
"284",85,856,252,"101"
"284",86,853,252,"101"
"284",87,849,252,"101"
"284",88,847,252,"101"
"284",89,845,252,"101"
"284",90,843,252,"101"
"284",91,842,252,"101"
"284",92,842,252,"101"
"284",93,842,252,"101"
"284",94,842,252,"101"
"229",0,1072,259,"0"
"229",1,1072,259,"0"
"229",2,1072,259,"0"
"229",3,1072,259,"0"
"229",4,1072,259,"0"
"229",5,1072,259,"0"
"229",6,1072,259,"0"
"229",7,1072,259,"0"
"229",8,1072,259,"0"
"229",9,1072,259,"0"
"229",10,1072,259,"0"
"229",11,1072,259,"0"
"229",12,1072,259,"0"
"229",13,1072,259,"0"
"229",14,1072,259,"0"
"229",15,1072,259,"0"
"229",16,1072,259,"0"
"229",17,1072,259,"0"
"229",18,1072,259,"0"
"229",19,1072,259,"0"
"229",20,1072,259,"0"
"229",21,1072,259,"0"
"229",22,1072,259,"0"
"229",23,1072,259,"0"
"229",24,1072,259,"0"
"229",25,1072,259,"0"
"229",26,1072,259,"0"
"229",27,1072,259,"0"
"229",28,1072,259,"0"
"229",29,1072,259,"0"
"229",30,1072,259,"0"
"229",31,1072,259,"0"
"229",32,1072,259,"0"
"229",33,1072,259,"0"
"229",34,1072,259,"0"
"229",35,1072,259,"0"
"229",36,1072,259,"0"
"229",37,1072,259,"0"
"229",38,1072,259,"0"
"229",39,1072,259,"0"
"229",40,1072,259,"0"
"229",41,1072,259,"0"
"229",42,1072,259,"0"
"229",43,1072,259,"0"
"229",44,1072,259,"0"
"229",45,1072,259,"0"
"229",46,1072,259,"0"
"229",47,1072,259,"0"
"229",48,1067,267,"0"
"229",49,1072,267,"0"
"229",50,1077,267,"0"
"229",51,1082,267,"0"
"229",52,1081,268,"0"
"229",53,1078,269,"202"
"229",54,1075,270,"202"
"229",55,1071,270,"202"
"229",56,1071,270,"202"
"229",57,1074,270,"202"
"229",58,1070,270,"202"
"229",59,1066,270,"202"
"229",60,1063,270,"202"
"229",61,1068,271,"202"
"229",62,1067,272,"202"
"229",63,1065,272,"202"
"229",64,1066,272,"202"
"229",65,1062,272,"202"
"229",66,1059,272,"202"
"229",67,1055,273,"202"
"229",68,1053,274,"202"
"229",69,1054,275,"202"
"229",70,1058,275,"202"
"229",71,1062,275,"202"
"229",72,1063,276,"202"
"229",73,1062,277,"202"
"229",74,1059,278,"202"
"229",75,1060,278,"202"
"229",76,1064,278,"202"
"229",77,1062,279,"202"
"229",78,1067,280,"202"
"229",79,1065,280,"202"
"229",80,1066,280,"202"
"229",81,1071,280,"202"
"229",82,1071,280,"202"
"229",83,1070,281,"202"
"229",84,1071,282,"202"
"229",85,1071,282,"202"
"229",86,1071,283,"202"
"229",87,1070,283,"202"
"229",88,1071,284,"202"
"229",89,1075,285,"202"
"229",90,1079,286,"202"
"229",91,1077,287,"202"
"229",92,1078,287,"202"
"229",93,1081,287,"202"
"229",94,1077,287,"202"
"229",95,1073,288,"202"
"229",96,1073,289,"202"
"229",97,1077,289,"202"
"229",98,1081,290,"202"
"229",99,1082,290,"202"
"229",100,1086,291,"202"
"229",101,1091,292,"202"
"229",102,1093,293,"202"
"229",103,1089,293,"202"
"229",104,1089,294,"202"
"229",105,1089,294,"202"
"229",106,1094,295,"202"
"229",107,1096,296,"202"
"229",108,1092,297,"202"
"229",109,1094,298,"202"
"229",110,1092,298,"202"
"229",111,1094,298,"202"
"229",112,1095,299,"202"
"229",113,1093,299,"202"
"229",114,1098,299,"202"
"229",115,1101,300,"202"
"229",116,1103,300,"202"
"229",117,1099,301,"202"
"229",118,1102,301,"202"
"229",119,1103,302,"202"
"229",120,1100,303,"202"
"229",121,1103,303,"202"
"229",122,1108,304,"202"
"229",123,1106,304,"202"
"229",124,1103,305,"202"
"229",125,1099,306,"202"
"229",126,1101,306,"202"
"229",127,1099,306,"202"
"229",128,1104,307,"202"
"229",129,1104,307,"202"
"229",130,1101,308,"202"
"229",131,1100,308,"202"
"229",132,1103,309,"202"
"229",133,1101,310,"202"
"229",134,1104,311,"202"
"229",135,1105,312,"202"
"229",136,1109,313,"202"
"229",137,1107,314,"202"
"229",138,1104,315,"202"
"229",139,1100,316,"202"
"229",140,1097,316,"202"
"229",141,1097,316,"202"
"229",142,1094,316,"202"
"229",143,1093,317,"202"
"229",144,1094,318,"202"
"229",145,1093,319,"202"
"229",146,1093,320,"202"
"229",147,1096,320,"202"
"229",148,1101,321,"202"
"229",149,1101,322,"202"
"229",150,1099,322,"202"
"229",151,1098,322,"202"
"229",152,1097,322,"202"
"229",153,1102,322,"202"
"229",154,1104,322,"202"
"420",0,935,250,"0"
"420",1,935,250,"0"
"420",2,935,250,"0"
"420",3,935,250,"0"
"420",4,935,250,"0"
"420",5,935,250,"0"
"420",6,935,250,"0"
"420",7,935,250,"0"
"420",8,935,250,"0"
"420",9,935,250,"0"
"420",10,935,250,"0"
"420",11,935,250,"0"
"420",12,935,250,"0"
"420",13,935,250,"0"
"420",14,935,250,"0"
"420",15,935,250,"0"
"420",16,935,250,"0"
"420",17,935,250,"0"
"420",18,935,250,"0"
"420",19,935,250,"0"
"420",20,935,250,"0"
"420",21,935,250,"0"
"420",22,935,250,"0"
"420",23,935,250,"0"
"420",24,935,250,"0"
"420",25,935,250,"0"
"420",26,935,250,"0"
"420",27,935,250,"0"
"420",28,935,250,"0"
"420",29,935,250,"0"
"420",30,935,250,"0"
"420",31,935,250,"0"
"420",32,935,250,"0"
"420",33,935,250,"0"
"420",34,935,250,"0"
"420",35,935,250,"0"
"420",36,935,250,"0"
"420",37,935,250,"0"
"420",38,935,250,"0"
"420",39,935,250,"0"
"420",40,935,250,"0"
"420",41,935,250,"0"
"420",42,935,250,"0"
"420",43,935,250,"0"
"420",44,935,250,"0"
"420",45,935,250,"0"
"420",46,935,250,"0"
"420",47,935,250,"0"
"420",48,867,250,"0"
"420",49,858,250,"0"
"238",0,939,252,"0"
"238",1,939,252,"0"
"238",2,939,252,"0"
"238",3,939,252,"0"
"238",4,939,252,"0"
"238",5,939,252,"0"
"238",6,939,252,"0"
"238",7,939,252,"0"
"238",8,939,252,"0"
"238",9,939,252,"0"
"238",10,939,252,"0"
"238",11,939,252,"0"
"238",12,939,252,"0"
"238",13,939,252,"0"
"238",14,939,252,"0"
"238",15,939,252,"0"
"238",16,939,252,"0"
"238",17,939,252,"0"
"238",18,939,252,"0"
"238",19,939,252,"0"
"238",20,939,252,"0"
"238",21,939,252,"0"
"238",22,939,252,"0"
"238",23,939,252,"0"
"238",24,939,252,"0"
"238",25,939,252,"0"
"238",26,939,252,"0"
"238",27,939,252,"0"
"238",28,939,252,"0"
"238",29,939,252,"0"
"238",30,939,252,"0"
"238",31,939,252,"0"
"238",32,939,252,"0"
"238",33,939,252,"0"
"238",34,939,252,"0"
"238",35,939,252,"0"
"238",36,939,252,"0"
"238",37,939,252,"0"
"238",38,939,252,"0"
"238",39,939,252,"0"
"238",40,939,252,"0"
"238",41,939,252,"0"
"238",42,939,252,"0"
"238",43,939,252,"0"
"238",44,939,252,"0"
"238",45,939,252,"0"
"238",46,939,252,"0"
"238",47,939,252,"0"
"238",48,942,257,"0"
"238",49,942,258,"0"
"238",50,941,258,"0"
"238",51,938,259,"0"
"238",52,934,259,"0"
"238",53,937,259,"202"
"238",54,937,259,"202"
"238",55,942,259,"202"
"238",56,947,260,"202"
"238",57,948,260,"202"
"238",58,953,260,"202"
"238",59,949,260,"202"
"238",60,948,261,"202"
"238",61,944,262,"202"
"238",62,947,263,"202"
"238",63,948,264,"202"
"238",64,950,264,"202"
"238",65,949,264,"202"
"238",66,945,264,"202"
"238",67,945,265,"202"
"238",68,947,265,"202"
"238",69,945,266,"202"
"238",70,942,267,"202"
"238",71,947,267,"202"
"238",72,950,267,"202"
"238",73,954,268,"202"
"238",74,951,269,"202"
"238",75,949,269,"202"
"238",76,945,270,"202"
"238",77,950,271,"202"
"238",78,955,271,"202"
"238",79,956,271,"202"
"238",80,958,271,"202"
"238",81,956,272,"202"
"238",82,961,273,"202"
"238",83,963,274,"202"
"238",84,964,275,"202"
"238",85,969,276,"202"
"238",86,965,277,"202"
"238",87,968,277,"202"
"238",88,967,277,"202"
"238",89,963,277,"202"
"238",90,962,277,"202"
"238",91,959,278,"202"
"238",92,956,279,"202"
"238",93,952,279,"202"
"238",94,950,280,"202"
"238",95,950,281,"202"
"238",96,954,281,"202"
"238",97,955,281,"202"
"238",98,954,282,"202"
"238",99,955,283,"202"
"238",100,952,283,"202"
"238",101,957,283,"202"
"238",102,953,284,"202"
"238",103,952,285,"202"
"238",104,952,286,"202"
"238",105,948,286,"202"
"238",106,947,286,"202"
"238",107,946,287,"202"
"238",108,948,287,"202"
"238",109,950,288,"202"
"238",110,951,288,"202"
"238",111,948,288,"202"
"238",112,949,288,"202"
"238",113,950,288,"202"
"238",114,947,288,"202"
"238",115,951,288,"202"
"238",116,950,288,"202"
"238",117,952,289,"202"
"238",118,949,289,"202"
"238",119,951,289,"202"
"238",120,953,290,"202"
"238",121,950,291,"202"
"238",122,954,291,"202"
"238",123,955,291,"202"
"238",124,951,292,"202"
"238",125,951,293,"202"
"238",126,947,293,"202"
"238",127,946,294,"202"
"238",128,942,294,"202"
"238",129,938,295,"202"
"238",130,937,296,"202"
"238",131,934,296,"202"
"238",132,939,297,"202"
"238",133,938,297,"202"
"238",134,939,297,"202"
"238",135,937,297,"202"
"238",136,933,298,"202"
"238",137,936,299,"202"
"238",138,932,300,"202"
"238",139,937,300,"202"
"238",140,940,301,"202"
"238",141,938,302,"202"
"238",142,935,302,"202"
"238",143,936,302,"202"
"238",144,939,303,"202"
"238",145,940,304,"202"
"238",146,945,305,"202"
"238",147,943,306,"202"
"238",148,939,306,"202"
"238",149,936,306,"202"
"238",150,939,306,"202"
"238",151,938,306,"202"
"238",152,941,307,"202"
"238",153,942,308,"202"
"238",154,938,308,"202"
"238",155,938,309,"202"
"238",156,938,310,"202"
"238",157,937,311,"202"
"238",158,935,311,"202"
"238",159,938,311,"202"
"238",160,939,312,"202"
"238",161,937,313,"202"
"238",162,936,313,"202"
"238",163,932,314,"202"
"238",164,937,315,"202"
"238",165,939,316,"202"
"238",166,938,317,"202"
"238",167,943,318,"202"
"238",168,939,318,"202"
"238",169,938,319,"202"
"238",170,937,320,"202"
"238",171,938,321,"202"
"238",172,934,322,"202"
"238",173,930,323,"202"
"238",174,926,323,"202"
"238",175,924,323,"202"
"238",176,928,323,"202"
"238",177,924,323,"202"
"238",178,923,323,"202"
"238",179,924,324,"202"
"238",180,927,324,"202"
"238",181,927,324,"202"
"238",182,926,325,"202"
"238",183,930,326,"202"
"238",184,934,327,"202"
"238",185,931,328,"202"
"238",186,932,329,"202"
"389",0,941,255,"0"
"389",1,941,255,"0"
"389",2,941,255,"0"
"389",3,941,255,"0"
"389",4,941,255,"0"
"389",5,941,255,"0"
"389",6,941,255,"0"
"389",7,941,255,"0"
"389",8,941,255,"0"
"389",9,941,255,"0"
"389",10,941,255,"0"
"389",11,941,255,"0"
"389",12,941,255,"0"
"389",13,941,255,"0"
"389",14,941,255,"0"
"389",15,941,255,"0"
"389",16,941,255,"0"
"389",17,941,255,"0"
"389",18,941,255,"0"
"389",19,941,255,"0"
"389",20,941,255,"0"
"389",21,941,255,"0"
"389",22,941,255,"0"
"389",23,941,255,"0"
"389",24,941,255,"0"
"389",25,941,255,"0"
"389",26,941,255,"0"
"389",27,941,255,"0"
"389",28,941,255,"0"
"389",29,941,255,"0"
"389",30,941,255,"0"
"389",31,941,255,"0"
"389",32,941,255,"0"
"389",33,941,255,"0"
"389",34,941,255,"0"
"389",35,941,255,"0"
"389",36,941,255,"0"
"389",37,941,255,"0"
"389",38,941,255,"0"
"389",39,941,255,"0"
"389",40,941,255,"0"
"389",41,941,255,"0"
"389",42,941,255,"0"
"389",43,941,255,"0"
"389",44,941,255,"0"
"389",45,941,255,"0"
"389",46,941,255,"0"
"389",47,889,255,"0"
"389",48,885,255,"0"
"389",49,880,255,"0"
"389",50,871,255,"0"
"389",51,867,255,"0"
"389",52,864,255,"303"
"389",53,857,255,"303"
"389",54,856,255,"303"
"389",55,853,255,"303"
"389",56,853,255,"303"
"389",57,845,255,"303"
"127",0,1050,244,"0"
"127",1,1050,244,"0"
"127",2,1050,244,"0"
"127",3,1050,244,"0"
"127",4,1050,244,"0"
"127",5,1050,244,"0"
"127",6,1050,244,"0"
"127",7,1050,244,"0"
"127",8,1050,244,"0"
"127",9,1050,244,"0"
"127",10,1050,244,"0"
"127",11,1050,244,"0"
"127",12,1050,244,"0"
"127",13,1050,244,"0"
"127",14,1050,244,"0"
"127",15,1050,244,"0"
"127",16,1050,244,"0"
"127",17,1050,244,"0"
"127",18,1050,244,"0"
"127",19,1050,244,"0"
"127",20,1050,244,"0"
"127",21,1050,244,"0"
"127",22,1050,244,"0"
"127",23,1050,244,"0"
"127",24,1050,244,"0"
"127",25,1050,244,"0"
"127",26,1050,244,"0"
"127",27,1050,244,"0"
"127",28,1050,244,"0"
"127",29,1050,244,"0"
"127",30,1050,244,"0"
"127",31,1050,244,"0"
"127",32,1050,244,"0"
"127",33,1050,244,"0"
"127",34,1050,244,"0"
"127",35,1050,244,"0"
"127",36,1050,244,"0"
"127",37,1050,244,"0"
"127",38,1050,244,"0"
"127",39,1050,244,"0"
"127",40,1050,244,"0"
"127",41,1050,244,"0"
"127",42,1050,244,"0"
"127",43,1050,244,"0"
"127",44,1050,244,"0"
"127",45,1050,244,"0"
"127",46,1050,244,"0"
"127",47,1022,244,"0"
"127",48,1021,244,"0"
"127",49,1018,244,"0"
"127",50,1015,244,"0"
"127",51,1014,244,"0"
"127",52,1010,244,"101"
"127",53,1008,244,"101"
"127",54,1007,244,"101"
"127",55,1003,244,"101"
"127",56,1001,244,"101"
"127",57,1000,244,"101"
"127",58,1000,244,"101"
"127",59,996,244,"101"
"127",60,996,244,"101"
"127",61,996,244,"101"
"127",62,996,244,"101"
"127",63,993,244,"101"
"127",64,990,244,"101"
"127",65,986,244,"101"
"127",66,985,244,"101"
"127",67,981,244,"101"
"127",68,979,244,"101"
"127",69,978,244,"101"
"127",70,977,244,"101"
"127",71,976,244,"101"
"127",72,975,244,"101"
"127",73,972,244,"101"
"127",74,968,244,"101"
"127",75,964,244,"101"
"127",76,963,244,"101"
"127",77,961,244,"101"
"127",78,957,244,"101"
"127",79,955,244,"101"
"127",80,951,244,"101"
"127",81,951,244,"101"
"127",82,950,244,"101"
"127",83,946,244,"101"
"127",84,944,244,"101"
"127",85,944,244,"101"
"127",86,943,244,"101"
"127",87,942,244,"101"
"127",88,939,244,"101"
"127",89,939,244,"101"
"127",90,939,244,"101"
"127",91,939,244,"101"
"127",92,935,244,"101"
"127",93,933,244,"101"
"127",94,929,244,"101"
"127",95,925,244,"101"
"127",96,924,244,"101"
"127",97,922,244,"101"
"127",98,920,244,"101"
"127",99,918,244,"101"
"127",100,915,244,"101"
"127",101,915,244,"101"
"127",102,913,244,"101"
"127",103,911,244,"101"
"127",104,910,244,"101"
"127",105,910,244,"101"
"127",106,906,244,"101"
"127",107,904,244,"101"
"127",108,904,244,"101"
"127",109,900,244,"101"
"127",110,899,244,"101"
"127",111,896,244,"101"
"127",112,894,244,"101"
"127",113,894,244,"101"
"127",114,893,244,"101"
"127",115,892,244,"101"
"127",116,891,244,"101"
"127",117,889,244,"101"
"127",118,886,244,"101"
"127",119,882,244,"101"
"127",120,878,244,"101"
"127",121,877,244,"101"
"127",122,876,244,"101"
"127",123,874,244,"101"
"127",124,871,244,"101"
"127",125,870,244,"101"
"127",126,868,244,"101"
"127",127,868,244,"101"
"127",128,867,244,"101"
"127",129,867,244,"101"
"127",130,867,244,"101"
"127",131,863,244,"101"
"127",132,863,244,"101"
"127",133,862,244,"101"
"127",134,861,244,"101"
"127",135,859,244,"101"
"127",136,855,244,"101"
"127",137,854,244,"101"
"127",138,854,244,"101"
"127",139,854,244,"101"
"127",140,852,244,"101"
"127",141,851,244,"101"
"127",142,847,244,"101"
"127",143,844,244,"101"
"127",144,843,244,"101"
"127",145,840,244,"101"
"127",146,837,244,"101"
"127",147,834,244,"101"
"127",148,834,244,"101"
"127",149,833,244,"101"
"127",150,829,244,"101"
"127",151,829,244,"101"
"127",152,826,244,"101"
"127",153,823,244,"101"
"127",154,823,244,"101"
"127",155,822,244,"101"
"127",156,818,244,"101"
"127",157,817,244,"101"
"127",158,817,244,"101"
"127",159,815,244,"101"
"127",160,814,244,"101"
"127",161,811,244,"101"
"127",162,811,244,"101"
"127",163,808,244,"101"
"127",164,805,244,"101"
"127",165,801,244,"101"
"127",166,798,244,"101"
"127",167,796,244,"101"
"127",168,792,244,"101"
"127",169,788,244,"101"
"127",170,788,244,"101"
"127",171,787,244,"101"
"127",172,786,244,"101"
"127",173,783,244,"101"
"127",174,779,244,"101"
"127",175,778,244,"101"
"127",176,774,244,"101"
"127",177,770,244,"101"
"127",178,768,244,"101"
"127",179,764,244,"101"
"127",180,760,244,"101"
"127",181,757,244,"101"
"127",182,756,244,"101"
"127",183,755,244,"101"
"127",184,753,244,"101"
"127",185,753,244,"101"
"127",186,750,244,"101"
"127",187,746,244,"101"
"127",188,745,244,"101"
"127",189,741,244,"101"
"127",190,737,244,"101"
"127",191,735,244,"101"
"127",192,732,244,"101"
"127",193,730,244,"101"
"127",194,728,244,"101"
"127",195,727,244,"101"
"127",196,727,244,"101"
"127",197,724,244,"101"
"268",0,1095,244,"0"
"268",1,1095,244,"0"
"268",2,1095,244,"0"
"268",3,1095,244,"0"
"268",4,1095,244,"0"
"268",5,1095,244,"0"
"268",6,1095,244,"0"
"268",7,1095,244,"0"
"268",8,1095,244,"0"
"268",9,1095,244,"0"
"268",10,1095,244,"0"
"268",11,1095,244,"0"
"268",12,1095,244,"0"
"268",13,1095,244,"0"
"268",14,1095,244,"0"
"268",15,1095,244,"0"
"268",16,1095,244,"0"
"268",17,1095,244,"0"
"268",18,1095,244,"0"
"268",19,1095,244,"0"
"268",20,1095,244,"0"
"268",21,1095,244,"0"
"268",22,1095,244,"0"
"268",23,1095,244,"0"
"268",24,1095,244,"0"
"268",25,1095,244,"0"
"268",26,1095,244,"0"
"268",27,1095,244,"0"
"268",28,1095,244,"0"
"268",29,1095,244,"0"
"268",30,1095,244,"0"
"268",31,1095,244,"0"
"268",32,1095,244,"0"
"268",33,1095,244,"0"
"268",34,1095,244,"0"
"268",35,1095,244,"0"
"268",36,1095,244,"0"
"268",37,1095,244,"0"
"268",38,1095,244,"0"
"268",39,1095,244,"0"
"268",40,1095,244,"0"
"268",41,1095,244,"0"
"268",42,1095,244,"0"
"268",43,1095,244,"0"
"268",44,1095,244,"0"
"268",45,1095,244,"0"
"268",46,1095,244,"0"
"268",47,1095,244,"0"
"268",48,1095,244,"0"
"268",49,1095,244,"0"
"268",50,1095,244,"0"
"268",51,1095,244,"0"
"268",52,1095,244,"0"
"268",53,1095,244,"0"
"268",54,1095,244,"0"
"268",55,1095,244,"0"
"268",56,1095,244,"0"
"268",57,1095,244,"0"
"268",58,1095,244,"0"
"268",59,1095,244,"0"
"268",60,1095,244,"0"
"268",61,1095,244,"0"
"268",62,1095,244,"0"
"268",63,1095,244,"0"
"268",64,1095,244,"0"
"268",65,1095,244,"0"
"268",66,1095,244,"0"
"268",67,1033,244,"0"
"268",68,1031,244,"0"
"268",69,1031,244,"0"
"268",70,1030,244,"0"
"268",71,1027,244,"0"
"268",72,1024,244,"101"
"268",73,1024,244,"101"
"268",74,1024,244,"101"
"268",75,1020,244,"101"
"268",76,1018,244,"101"
"268",77,1015,244,"101"
"268",78,1015,244,"101"
"268",79,1014,244,"101"
"268",80,1011,244,"101"
"268",81,1007,244,"101"
"268",82,1006,244,"101"
"268",83,1002,244,"101"
"268",84,1000,244,"101"
"268",85,996,244,"101"
"268",86,995,244,"101"
"268",87,994,244,"101"
"268",88,994,244,"101"
"268",89,991,244,"101"
"268",90,988,244,"101"
"268",91,988,244,"101"
"268",92,985,244,"101"
"268",93,981,244,"101"
"268",94,980,244,"101"
"268",95,979,244,"101"
"268",96,975,244,"101"
"268",97,973,244,"101"
"268",98,973,244,"101"
"268",99,972,244,"101"
"268",100,970,244,"101"
"268",101,968,244,"101"
"268",102,967,244,"101"
"268",103,964,244,"101"
"268",104,960,244,"101"
"268",105,959,244,"101"
"268",106,957,244,"101"
"268",107,953,244,"101"
"268",108,952,244,"101"
"268",109,949,244,"101"
"268",110,948,244,"101"
"268",111,948,244,"101"
"268",112,944,244,"101"
"268",113,940,244,"101"
"268",114,939,244,"101"
"268",115,937,244,"101"
"268",116,933,244,"101"
"268",117,931,244,"101"
"268",118,929,244,"101"
"268",119,926,244,"101"
"268",120,923,244,"101"
"268",121,922,244,"101"
"268",122,919,244,"101"
"268",123,917,244,"101"
"268",124,914,244,"101"
"268",125,912,244,"101"
"268",126,911,244,"101"
"268",127,910,244,"101"
"268",128,906,244,"101"
"268",129,906,244,"101"
"268",130,905,244,"101"
"268",131,902,244,"101"
"268",132,902,244,"101"
"188",0,971,253,"0"
"188",1,971,253,"0"
"188",2,971,253,"0"
"188",3,971,253,"0"
"188",4,971,253,"0"
"188",5,971,253,"0"
"188",6,971,253,"0"
"188",7,971,253,"0"
"188",8,971,253,"0"
"188",9,971,253,"0"
"188",10,971,253,"0"
"188",11,971,253,"0"
"188",12,971,253,"0"
"188",13,971,253,"0"
"188",14,971,253,"0"
"188",15,971,253,"0"
"188",16,971,253,"0"
"188",17,971,253,"0"
"188",18,971,253,"0"
"188",19,971,253,"0"
"188",20,971,253,"0"
"188",21,971,253,"0"
"188",22,971,253,"0"
"188",23,971,253,"0"
"188",24,971,253,"0"
"188",25,971,253,"0"
"188",26,971,253,"0"
"188",27,971,253,"0"
"188",28,971,253,"0"
"188",29,971,253,"0"
"188",30,971,253,"0"
"188",31,971,253,"0"
"188",32,971,253,"0"
"188",33,971,253,"0"
"188",34,971,253,"0"
"188",35,971,253,"0"
"188",36,971,253,"0"
"188",37,971,253,"0"
"188",38,971,253,"0"
"188",39,971,253,"0"
"188",40,971,253,"0"
"188",41,971,253,"0"
"188",42,971,253,"0"
"188",43,971,253,"0"
"188",44,971,253,"0"
"188",45,971,253,"0"
"188",46,971,253,"0"
"188",47,971,253,"0"
"188",48,971,253,"0"
"188",49,971,253,"0"
