タイムスタンプ,ロットID,idx,温度,振動
2025-02-01 11:58:00,2,229,185.456,0.484
2025-02-01 11:58:10,2,230,185.674,0.511
2025-02-01 11:58:20,2,231,186.767,0.492
2025-02-01 11:58:30,2,232,186.383,0.514
2025-02-01 11:58:40,2,233,186.186,0.518
2025-02-01 11:58:50,2,234,185.035,0.488
2025-02-01 11:59:00,2,235,185.464,0.540
2025-02-01 11:59:10,2,236,185.978,0.537
2025-02-01 11:59:20,2,237,184.965,0.468
2025-02-01 11:59:30,2,238,184.739,0.482
2025-02-01 11:59:40,2,239,185.588,0.504
2025-02-01 11:59:50,2,240,184.640,0.570
2025-02-01 12:00:00,2,241,185.878,0.422
2025-02-01 12:00:10,2,242,186.607,0.588
2025-02-01 12:00:20,2,243,186.091,0.533
2025-02-01 12:00:30,2,244,186.906,0.427
2025-02-01 12:00:40,2,245,185.435,0.472
2025-02-01 12:00:50,2,246,184.969,0.496
2025-02-01 12:01:00,2,247,186.026,0.573
2025-02-01 12:01:10,2,248,185.956,0.305
2025-02-01 12:01:20,2,249,184.773,0.549
2025-02-01 12:01:30,2,250,185.666,0.570
2025-02-01 12:01:40,2,251,186.610,0.510
2025-02-01 12:01:50,2,252,186.732,0.382
2025-02-01 12:02:00,2,253,186.251,0.472
2025-02-01 12:02:10,2,254,186.192,0.458
2025-02-01 12:02:20,2,255,186.596,0.426
2025-02-01 12:02:30,2,256,186.145,0.445
2025-02-01 12:02:40,2,257,186.731,0.549
2025-02-01 12:02:50,2,258,185.642,0.497
2025-02-01 12:03:00,2,259,186.209,0.460
2025-02-01 12:03:10,2,260,186.109,0.474
2025-02-01 12:03:20,2,261,186.507,0.375
2025-02-01 12:03:30,2,262,186.965,0.474
2025-02-01 12:03:40,2,263,186.188,0.641
2025-02-01 12:03:50,2,264,185.400,0.517
2025-02-01 12:04:00,2,265,185.486,0.413
2025-02-01 12:04:10,2,266,186.280,0.551
2025-02-01 12:04:20,2,267,185.993,0.516
2025-02-01 12:04:30,2,268,184.719,0.539
2025-02-01 12:04:40,2,269,185.998,0.404
2025-02-01 12:04:50,2,270,186.120,0.477
2025-02-01 12:05:00,2,271,185.990,0.424
2025-02-01 12:05:10,2,272,186.358,0.571
2025-02-01 12:05:20,2,273,186.224,0.432
2025-02-01 12:05:30,2,274,185.826,0.402
2025-02-01 12:05:40,2,275,186.313,0.545
2025-02-01 12:05:50,2,276,184.861,0.429
2025-02-01 12:06:00,2,277,184.985,0.274
2025-02-01 12:06:10,2,278,186.232,0.418
2025-02-01 12:06:20,2,279,185.028,0.383
2025-02-01 12:06:30,2,280,186.994,0.597
2025-02-01 12:06:40,2,281,186.272,0.439
2025-02-01 12:06:50,2,282,185.963,0.528
2025-02-01 12:07:00,2,283,186.715,0.387
2025-02-01 12:07:10,2,284,186.011,0.626
2025-02-01 12:07:20,2,285,187.267,0.566
2025-02-01 12:07:30,2,286,186.325,0.494
2025-02-01 12:07:40,2,287,185.384,0.441
2025-02-01 12:07:50,2,288,185.288,0.540
2025-02-01 12:08:00,2,289,185.125,0.439
2025-02-01 12:08:10,2,290,186.608,0.468
2025-02-01 12:08:20,2,291,185.558,0.467
2025-02-01 12:08:30,2,292,186.752,0.536
2025-02-01 12:08:40,2,293,186.270,0.550
2025-02-01 12:08:50,2,294,185.981,0.398
2025-02-01 12:09:00,2,295,186.066,0.443
2025-02-01 12:09:10,2,296,186.033,0.573
2025-02-01 12:09:20,2,297,184.631,0.457
2025-02-01 12:09:30,2,298,186.704,0.613
2025-02-01 12:09:40,2,299,185.664,0.387
2025-02-01 12:09:50,2,300,186.230,0.603
2025-02-01 12:10:00,2,301,184.796,0.539
2025-02-01 12:10:10,2,302,185.736,0.672
2025-02-01 12:10:20,2,303,185.639,0.367
2025-02-01 12:10:30,2,304,184.784,0.459
2025-02-01 12:10:40,2,305,185.692,0.360
2025-02-01 12:10:50,2,306,185.019,0.564
2025-02-01 12:11:00,2,307,186.812,0.515
2025-02-01 12:11:10,2,308,185.995,0.561
2025-02-01 12:11:20,2,309,185.628,0.509
2025-02-01 12:11:30,2,310,186.035,0.461
2025-02-01 12:11:40,2,311,184.854,0.583
2025-02-01 12:11:50,2,312,183.804,0.515
2025-02-01 14:25:00,3,1,197.616,0.594
2025-02-01 14:25:10,3,2,197.960,0.604
2025-02-01 14:25:20,3,3,197.430,0.506
2025-02-01 14:25:30,3,4,197.451,0.531
2025-02-01 14:25:40,3,5,196.626,0.622
2025-02-01 14:25:50,3,6,198.505,0.525
2025-02-01 14:26:00,3,7,197.626,0.377
2025-02-01 14:26:10,3,8,198.290,0.464
2025-02-01 14:26:20,3,9,199.121,0.471
2025-02-01 14:26:30,3,10,198.198,0.364
2025-02-01 14:26:40,3,11,197.192,0.535
2025-02-01 14:26:50,3,12,197.677,0.432
2025-02-01 14:27:00,3,13,198.604,0.548
2025-02-01 14:27:10,3,14,197.783,0.486
2025-02-01 14:27:20,3,15,198.112,0.574
2025-02-01 14:27:30,3,16,197.651,0.582
2025-02-01 14:27:40,3,17,197.605,0.462
2025-02-01 14:27:50,3,18,197.723,0.415
2025-02-01 14:28:00,3,19,198.200,0.414
2025-02-01 14:28:10,3,20,198.085,0.468
2025-02-01 14:28:20,3,21,197.240,0.416
2025-02-01 14:28:30,3,22,198.025,0.558
2025-02-01 14:28:40,3,23,196.993,0.497
2025-02-01 14:28:50,3,24,197.191,0.518
2025-02-01 14:29:00,3,25,198.267,0.488
2025-02-01 14:29:10,3,26,197.028,0.384
2025-02-01 14:29:20,3,27,198.810,0.447
2025-02-01 14:29:30,3,28,197.783,0.631
2025-02-01 14:29:40,3,29,197.869,0.466
2025-02-01 14:29:50,3,30,197.091,0.475
2025-02-01 14:30:00,3,31,196.633,0.664
2025-02-01 14:30:10,3,32,198.542,0.525
2025-02-01 14:30:20,3,33,197.410,0.509
2025-02-01 14:30:30,3,34,197.769,0.479
2025-02-01 14:30:40,3,35,198.151,0.545
2025-02-01 14:30:50,3,36,198.395,0.448
2025-02-01 14:31:00,3,37,197.674,0.663
2025-02-01 14:31:10,3,38,197.108,0.587
2025-02-01 14:31:20,3,39,197.786,0.577
2025-02-01 14:31:30,3,40,196.568,0.572
2025-02-01 14:31:40,3,41,197.988,0.443
2025-02-01 14:31:50,3,42,198.087,0.509
2025-02-01 14:32:00,3,43,197.854,0.472
2025-02-01 14:32:10,3,44,197.309,0.580
2025-02-01 14:32:20,3,45,196.897,0.444
2025-02-01 14:32:30,3,46,199.157,0.422
2025-02-01 14:32:40,3,47,198.028,0.582
2025-02-01 14:32:50,3,48,198.184,0.402
2025-02-01 14:33:00,3,49,197.566,0.383
2025-02-01 14:33:10,3,50,197.443,0.496
2025-02-01 14:33:20,3,51,196.887,0.690
2025-02-01 14:33:30,3,52,198.447,0.534
2025-02-01 14:33:40,3,53,198.184,0.487
2025-02-01 14:33:50,3,54,197.378,0.407
2025-02-01 14:34:00,3,55,198.937,0.354
2025-02-01 14:34:10,3,56,197.742,0.636
2025-02-01 14:34:20,3,57,198.072,0.537
2025-02-01 14:34:30,3,58,198.660,0.427
2025-02-01 14:34:40,3,59,197.438,0.562
2025-02-01 14:34:50,3,60,197.118,0.481
2025-02-01 14:35:00,3,61,196.610,0.432
2025-02-01 14:35:10,3,62,198.019,0.530
2025-02-01 14:35:20,3,63,198.171,0.484
2025-02-01 14:35:30,3,64,197.661,0.578
2025-02-01 14:35:40,3,65,198.258,0.496
2025-02-01 14:35:50,3,66,197.232,0.332
2025-02-01 14:36:00,3,67,198.110,0.452
2025-02-01 14:36:10,3,68,197.887,0.527
2025-02-01 14:36:20,3,69,197.966,0.538
2025-02-01 14:36:30,3,70,196.350,0.491
2025-02-01 14:36:40,3,71,198.515,0.395
2025-02-01 14:36:50,3,72,196.901,0.619
2025-02-01 14:37:00,3,73,198.773,0.594
2025-02-01 14:37:10,3,74,196.838,0.502
2025-02-01 14:37:20,3,75,197.837,0.525
2025-02-01 14:37:30,3,76,198.961,0.514
2025-02-01 14:37:40,3,77,197.137,0.370
2025-02-01 14:37:50,3,78,197.451,0.539
2025-02-01 14:38:00,3,79,198.489,0.429
2025-02-01 14:38:10,3,80,196.958,0.539
2025-02-01 14:38:20,3,81,197.103,0.644
2025-02-01 14:38:30,3,82,197.895,0.422
2025-02-01 14:38:40,3,83,196.992,0.516
2025-02-01 14:38:50,3,84,198.758,0.476
2025-02-01 14:39:00,3,85,196.993,0.496
2025-02-01 14:39:10,3,86,195.940,0.442
2025-02-01 14:39:20,3,87,197.594,0.631
2025-02-01 14:39:30,3,88,198.202,0.504
2025-02-01 14:39:40,3,89,198.162,0.457
2025-02-01 14:39:50,3,90,197.588,0.587
2025-02-01 14:40:00,3,91,197.931,0.496
2025-02-01 14:40:10,3,92,199.337,0.497
2025-02-01 14:40:20,3,93,197.508,0.528
2025-02-01 14:40:30,3,94,198.124,0.463
2025-02-01 14:40:40,3,95,197.277,0.503
2025-02-01 14:40:50,3,96,196.407,0.346
2025-02-01 14:41:00,3,97,198.262,0.431
2025-02-01 14:41:10,3,98,197.430,0.570
2025-02-01 14:41:20,3,99,197.462,0.504
2025-02-01 14:41:30,3,100,197.540,0.583
2025-02-01 14:41:40,3,101,196.971,0.575
2025-02-01 14:41:50,3,102,197.845,0.456
2025-02-01 14:42:00,3,103,198.179,0.467
2025-02-01 14:42:10,3,104,195.269,0.501
2025-02-01 14:42:20,3,105,197.473,0.417
2025-02-01 14:42:30,3,106,198.022,0.519
2025-02-01 14:42:40,3,107,197.269,0.421
2025-02-01 14:42:50,3,108,198.405,0.425
2025-02-01 14:43:00,3,109,197.017,0.516
2025-02-01 14:43:10,3,110,197.891,0.546
2025-02-01 14:43:20,3,111,197.399,0.585
2025-02-01 14:43:30,3,112,197.440,0.610
2025-02-01 14:43:40,3,113,198.195,0.427
2025-02-01 14:43:50,3,114,197.648,0.599
2025-02-01 14:44:00,3,115,197.943,0.561
2025-02-01 14:44:10,3,116,197.664,0.559
2025-02-01 14:44:20,3,117,196.845,0.570
2025-02-01 14:44:30,3,118,198.605,0.372
2025-02-01 14:44:40,3,119,198.325,0.508
2025-02-01 14:44:50,3,120,198.524,0.577
2025-02-01 14:45:00,3,121,197.646,0.541
2025-02-01 14:45:10,3,122,198.656,0.350
2025-02-01 14:45:20,3,123,195.837,0.616
2025-02-01 14:45:30,3,124,196.224,0.523
2025-02-01 14:45:40,3,125,198.025,0.558
2025-02-01 14:45:50,3,126,197.492,0.473
2025-02-01 14:46:00,3,127,198.207,0.417
2025-02-01 14:46:10,3,128,198.454,0.606
2025-02-01 14:46:20,3,129,198.530,0.427
2025-02-01 14:46:30,3,130,197.936,0.579
2025-02-01 14:46:40,3,131,197.364,0.508
2025-02-01 14:46:50,3,132,197.479,0.569
2025-02-01 14:47:00,3,133,198.211,0.427
2025-02-01 14:47:10,3,134,197.950,0.499
2025-02-01 14:47:20,3,135,198.447,0.511
2025-02-01 14:47:30,3,136,197.544,0.517
2025-02-01 14:47:40,3,137,197.769,0.503
2025-02-01 14:47:50,3,138,197.878,0.513
2025-02-01 14:48:00,3,139,197.452,0.468
2025-02-01 14:48:10,3,140,197.538,0.456
2025-02-01 14:48:20,3,141,197.650,0.535
2025-02-01 14:48:30,3,142,198.204,0.475
2025-02-01 14:48:40,3,143,196.647,0.426
2025-02-01 14:48:50,3,144,197.380,0.535
2025-02-01 14:49:00,3,145,198.322,0.597
2025-02-01 14:49:10,3,146,196.909,0.447
2025-02-01 14:49:20,3,147,197.365,0.618
2025-02-01 14:49:30,3,148,199.639,0.456
2025-02-01 14:49:40,3,149,197.950,0.396
2025-02-01 14:49:50,3,150,198.229,0.525
2025-02-01 14:50:00,3,151,197.751,0.580
2025-02-01 14:50:10,3,152,197.869,0.469
2025-02-01 14:50:20,3,153,197.286,0.409
2025-02-01 14:50:30,3,154,196.388,0.595
2025-02-01 14:50:40,3,155,196.831,0.516
2025-02-01 14:50:50,3,156,197.728,0.414
2025-02-01 14:51:00,3,157,197.819,0.385
2025-02-01 14:51:10,3,158,198.245,0.692
2025-02-01 14:51:20,3,159,198.079,0.569
2025-02-01 14:51:30,3,160,198.030,0.452
2025-02-01 14:51:40,3,161,196.719,0.440
2025-02-01 14:51:50,3,162,198.828,0.461
2025-02-01 14:52:00,3,163,197.842,0.582
2025-02-01 14:52:10,3,164,197.443,0.522
2025-02-01 14:52:20,3,165,198.134,0.377
2025-02-01 14:52:30,3,166,197.272,0.564
2025-02-01 14:52:40,3,167,198.153,0.466
2025-02-01 14:52:50,3,168,197.774,0.412
2025-02-01 14:53:00,3,169,199.011,0.545
2025-02-01 14:53:10,3,170,198.741,0.466
2025-02-01 14:53:20,3,171,198.298,0.468
2025-02-01 14:53:30,3,172,196.761,0.626
2025-02-01 14:53:40,3,173,197.676,0.448
2025-02-01 14:53:50,3,174,197.874,0.563
2025-02-01 14:54:00,3,175,198.270,0.599
2025-02-01 14:54:10,3,176,197.036,0.640
2025-02-01 14:54:20,3,177,196.536,0.559
2025-02-01 14:54:30,3,178,197.042,0.495
2025-02-01 14:54:40,3,179,197.984,0.536
2025-02-01 14:54:50,3,180,197.122,0.511
2025-02-01 14:55:00,3,181,198.960,0.470
2025-02-01 14:55:10,3,182,196.404,0.432
2025-02-01 14:55:20,3,183,197.366,0.500
2025-02-01 14:55:30,3,184,198.388,0.498
2025-02-01 14:55:40,3,185,198.351,0.395
2025-02-01 14:55:50,3,186,197.740,0.487
2025-02-01 14:56:00,3,187,197.791,0.614
2025-02-01 14:56:10,3,188,197.103,0.447
2025-02-01 14:56:20,3,189,197.797,0.406
2025-02-01 14:56:30,3,190,198.048,0.553
2025-02-01 14:56:40,3,191,199.115,0.592
2025-02-01 14:56:50,3,192,196.767,0.502
2025-02-01 14:57:00,3,193,197.679,0.602
2025-02-01 14:57:10,3,194,197.307,0.442
2025-02-01 14:57:20,3,195,198.564,0.502
2025-02-01 14:57:30,3,196,196.670,0.529
2025-02-01 14:57:40,3,197,196.977,0.474
2025-02-01 14:57:50,3,198,198.817,0.574
2025-02-01 14:58:00,3,199,197.777,0.561
2025-02-01 14:58:10,3,200,197.795,0.562
2025-02-01 14:58:20,3,201,198.558,0.505
2025-02-01 14:58:30,3,202,196.288,0.505
2025-02-01 14:58:40,3,203,198.164,0.441
2025-02-01 14:58:50,3,204,198.288,0.624
2025-02-01 14:59:00,3,205,197.451,0.536
2025-02-01 14:59:10,3,206,198.146,0.571
2025-02-01 14:59:20,3,207,198.465,0.474
2025-02-01 14:59:30,3,208,197.134,0.591
2025-02-01 14:59:40,3,209,197.823,0.429
2025-02-01 14:59:50,3,210,197.211,0.602
2025-02-01 15:00:00,3,211,198.050,0.428
2025-02-01 15:00:10,3,212,198.197,0.501
2025-02-01 15:00:20,3,213,198.316,0.493
2025-02-01 15:00:30,3,214,196.974,0.414
2025-02-01 15:00:40,3,215,197.577,0.545
2025-02-01 15:00:50,3,216,197.003,0.472
2025-02-01 15:01:00,3,217,197.592,0.649
2025-02-01 15:01:10,3,218,196.949,0.592
2025-02-01 15:01:20,3,219,197.063,0.565
2025-02-01 15:01:30,3,220,197.162,0.656
2025-02-01 15:01:40,3,221,197.624,0.480
2025-02-01 15:01:50,3,222,198.709,0.618
2025-02-01 15:02:00,3,223,196.895,0.507
2025-02-01 15:02:10,3,224,196.691,0.449
2025-02-01 15:02:20,3,225,198.115,0.357
2025-02-01 15:02:30,3,226,197.049,0.587
2025-02-01 15:02:40,3,227,197.543,0.501
2025-02-01 15:02:50,3,228,197.113,0.419
2025-02-01 15:03:00,3,229,197.318,0.341
2025-02-01 15:03:10,3,230,198.398,0.594
2025-02-01 15:03:20,3,231,197.615,0.418
2025-02-01 15:03:30,3,232,196.948,0.603
2025-02-01 15:03:40,3,233,197.696,0.477
2025-02-01 15:03:50,3,234,197.094,0.526
2025-02-01 15:04:00,3,235,196.919,0.502
2025-02-01 15:04:10,3,236,198.331,0.522
2025-02-01 15:04:20,3,237,197.765,0.549
2025-02-01 15:04:30,3,238,197.479,0.540
2025-02-01 15:04:40,3,239,197.740,0.481
2025-02-01 15:04:50,3,240,196.543,0.489
2025-02-01 15:05:00,3,241,198.537,0.365
2025-02-01 15:05:10,3,242,197.402,0.513
2025-02-01 15:05:20,3,243,197.839,0.482
2025-02-01 15:05:30,3,244,198.107,0.559
2025-02-01 15:05:40,3,245,198.093,0.515
2025-02-01 15:05:50,3,246,197.272,0.545
2025-02-01 15:06:00,3,247,197.355,0.487
2025-02-01 15:06:10,3,248,198.658,0.453
2025-02-01 15:06:20,3,249,198.591,0.408
2025-02-01 15:06:30,3,250,197.936,0.401
2025-02-01 15:06:40,3,251,196.435,0.488
2025-02-01 15:06:50,3,252,197.696,0.482
2025-02-01 15:07:00,3,253,198.414,0.443
2025-02-01 15:07:10,3,254,197.880,0.499
2025-02-01 15:07:20,3,255,196.843,0.488
2025-02-01 15:07:30,3,256,198.065,0.481
2025-02-01 15:07:40,3,257,198.076,0.535
2025-02-01 15:07:50,3,258,197.908,0.411
2025-02-01 15:08:00,3,259,196.532,0.596
2025-02-01 15:08:10,3,260,196.206,0.487
2025-02-01 15:08:20,3,261,199.064,0.482
2025-02-01 15:08:30,3,262,197.618,0.529
2025-02-01 15:08:40,3,263,197.984,0.528
2025-02-01 15:08:50,3,264,198.298,0.420
2025-02-01 15:09:00,3,265,196.768,0.508
2025-02-01 15:09:10,3,266,197.416,0.463
2025-02-01 15:09:20,3,267,197.850,0.501
2025-02-01 15:09:30,3,268,197.564,0.536
2025-02-01 15:09:40,3,269,197.711,0.531
2025-02-01 15:09:50,3,270,197.793,0.476
2025-02-01 15:10:00,3,271,197.510,0.396
2025-02-01 15:10:10,3,272,197.370,0.500
2025-02-01 15:10:20,3,273,197.980,0.468
2025-02-01 15:10:30,3,274,197.397,0.552
2025-02-01 15:10:40,3,275,197.850,0.551
2025-02-01 15:10:50,3,276,197.315,0.614
2025-02-01 15:11:00,3,277,196.148,0.460
2025-02-01 15:11:10,3,278,197.228,0.517
2025-02-01 15:11:20,3,279,197.542,0.377
2025-02-01 15:11:30,3,280,196.949,0.694
2025-02-01 15:11:40,3,281,198.501,0.588
2025-02-01 15:11:50,3,282,198.561,0.548
2025-02-01 15:12:00,3,283,198.635,0.650
2025-02-01 15:12:10,3,284,197.983,0.518
2025-02-01 15:12:20,3,285,198.862,0.500
2025-02-01 15:12:30,3,286,196.938,0.410
2025-02-01 15:12:40,3,287,197.633,0.543
2025-02-01 15:12:50,3,288,196.450,0.466
2025-02-01 15:13:00,3,289,197.058,0.551
2025-02-01 15:13:10,3,290,198.225,0.424
2025-02-01 15:13:20,3,291,197.300,0.502
2025-02-01 15:13:30,3,292,198.969,0.549
2025-02-01 15:13:40,3,293,198.282,0.472
2025-02-01 15:13:50,3,294,197.507,0.553
2025-02-01 15:14:00,3,295,197.192,0.413
2025-02-01 15:14:10,3,296,197.968,0.455
2025-02-01 15:14:20,3,297,198.539,0.451
2025-02-01 15:14:30,3,298,197.688,0.445
2025-02-01 15:14:40,3,299,197.130,0.511
2025-02-01 15:14:50,3,300,196.252,0.454
2025-02-01 15:15:00,3,301,196.158,0.527
2025-02-01 15:15:10,3,302,198.160,0.520
2025-02-01 15:15:20,3,303,199.042,0.517
2025-02-01 15:15:30,3,304,197.191,0.559
2025-02-01 15:15:40,3,305,198.027,0.382
2025-02-01 15:15:50,3,306,197.553,0.612
2025-02-01 15:16:00,3,307,197.557,0.660
2025-02-01 15:16:10,3,308,197.447,0.427
2025-02-01 15:16:20,3,309,198.819,0.444
2025-02-01 15:16:30,3,310,198.170,0.420
2025-02-01 15:16:40,3,311,197.175,0.517
2025-02-01 15:16:50,3,312,197.245,0.501
2025-02-01 15:17:00,3,313,197.109,0.607
2025-02-01 15:17:10,3,314,197.963,0.478
2025-02-01 15:17:20,3,315,198.037,0.605
2025-02-01 15:17:30,3,316,197.795,0.482
2025-02-01 15:17:40,3,317,198.515,0.437
2025-02-01 15:17:50,3,318,196.933,0.590
2025-02-01 15:18:00,3,319,196.174,0.627
2025-02-01 15:18:10,3,320,197.984,0.513
2025-02-01 15:18:20,3,321,196.805,0.556
2025-02-01 15:18:30,3,322,197.803,0.528
2025-02-01 15:18:40,3,323,199.037,0.490
2025-02-01 15:18:50,3,324,198.921,0.573
2025-02-01 15:19:00,3,325,198.880,0.605
2025-02-01 15:19:10,3,326,199.156,0.533
2025-02-01 15:19:20,3,327,197.137,0.567
2025-02-01 15:19:30,3,328,197.517,0.473
2025-02-01 15:19:40,3,329,196.899,0.446
2025-02-01 15:19:50,3,330,197.587,0.498
2025-02-01 15:20:00,3,331,197.819,0.461
2025-02-01 15:20:10,3,332,198.250,0.571
2025-02-01 15:20:20,3,333,198.219,0.406
2025-02-01 15:20:30,3,334,196.828,0.505
2025-02-01 15:20:40,3,335,197.885,0.591
2025-02-01 15:20:50,3,336,197.624,0.417
2025-02-01 15:21:00,3,337,199.053,0.434
2025-02-01 15:21:10,3,338,198.791,0.584
2025-02-01 15:21:20,3,339,196.415,0.505
2025-02-01 15:21:30,3,340,197.481,0.593
2025-02-01 15:21:40,3,341,196.711,0.563
2025-02-01 15:21:50,3,342,197.628,0.634
2025-02-01 15:22:00,3,343,198.488,0.485
2025-02-01 15:22:10,3,344,198.136,0.423
2025-02-01 15:22:20,3,345,197.130,0.460
2025-02-01 15:22:30,3,346,194.999,0.507
2025-02-01 15:22:40,3,347,198.125,0.527
2025-02-01 15:22:50,3,348,197.830,0.495
2025-02-01 15:23:00,3,349,197.418,0.342
2025-02-01 15:23:10,3,350,198.503,0.616
2025-02-01 15:23:20,3,351,196.664,0.536
2025-02-01 15:23:30,3,352,197.045,0.526
2025-02-01 15:23:40,3,353,197.188,0.431
2025-02-01 15:23:50,3,354,198.107,0.620
2025-02-01 15:24:00,3,355,198.276,0.515
2025-02-01 15:24:10,3,356,197.657,0.614
2025-02-01 15:24:20,3,357,196.834,0.551
2025-02-01 15:24:30,3,358,199.488,0.393
2025-02-01 15:24:40,3,359,197.774,0.472
2025-02-01 15:24:50,3,360,197.948,0.369
2025-02-01 15:25:00,3,361,198.464,0.388
2025-02-01 15:25:10,3,362,197.891,0.429
2025-02-01 15:25:20,3,363,196.974,0.554
2025-02-01 15:25:30,3,364,197.212,0.568
2025-02-01 15:25:40,3,365,197.542,0.341
2025-02-01 15:25:50,3,366,197.291,0.399
2025-02-01 15:26:00,3,367,198.036,0.581
2025-02-01 15:26:10,3,368,198.592,0.553
2025-02-01 15:26:20,3,369,198.530,0.450
2025-02-01 15:26:30,3,370,198.583,0.414
2025-02-01 15:26:40,3,371,197.971,0.474
2025-02-01 15:26:50,3,372,197.112,0.469
2025-02-01 15:27:00,3,373,198.189,0.530
2025-02-01 15:27:10,3,374,196.043,0.597
2025-02-01 15:27:20,3,375,198.565,0.458
2025-02-01 15:27:30,3,376,198.620,0.566
2025-02-01 15:27:40,3,377,197.604,0.482
2025-02-01 15:27:50,3,378,197.834,0.644
2025-02-01 15:28:00,3,379,197.479,0.540
2025-02-01 15:28:10,3,380,197.418,0.505
2025-02-01 15:28:20,3,381,198.968,0.541
2025-02-01 15:28:30,3,382,197.483,0.418
2025-02-01 15:28:40,3,383,198.531,0.486
2025-02-01 15:28:50,3,384,198.072,0.556
2025-02-01 15:29:00,3,385,195.432,0.388
2025-02-01 15:29:10,3,386,198.247,0.463
2025-02-01 15:29:20,3,387,197.725,0.438
2025-02-01 15:29:30,3,388,197.940,0.439
2025-02-01 15:29:40,3,389,197.990,0.551
2025-02-01 15:29:50,3,390,197.970,0.398
2025-02-01 15:30:00,3,391,197.305,0.433
2025-02-01 15:30:10,3,392,195.639,0.435
2025-02-01 15:30:20,3,393,197.727,0.580
2025-02-01 15:30:30,3,394,198.229,0.605
2025-02-01 15:30:40,3,395,197.297,0.526
2025-02-01 15:30:50,3,396,198.312,0.600
2025-02-01 15:31:00,3,397,198.307,0.567
2025-02-01 15:31:10,3,398,197.679,0.496
2025-02-01 15:31:20,3,399,198.382,0.481
2025-02-01 15:31:30,3,400,196.516,0.517
2025-02-01 15:31:40,3,401,196.363,0.496
2025-02-01 15:31:50,3,402,199.279,0.630
2025-02-01 15:32:00,3,403,197.840,0.533
2025-02-01 15:32:10,3,404,197.498,0.435
2025-02-01 15:32:20,3,405,198.808,0.541
2025-02-01 15:32:30,3,406,196.642,0.571
2025-02-01 15:32:40,3,407,198.168,0.514
2025-02-01 15:32:50,3,408,197.034,0.520
2025-02-01 15:33:00,3,409,197.357,0.415
2025-02-01 15:33:10,3,410,197.522,0.573
2025-02-01 15:33:20,3,411,196.805,0.499
2025-02-01 15:33:30,3,412,196.748,0.546
2025-02-01 15:33:40,3,413,197.247,0.350
2025-02-01 15:33:50,3,414,197.183,0.517
2025-02-01 17:26:00,4,1,205.092,0.405
2025-02-01 17:26:10,4,2,205.184,0.538
2025-02-01 17:26:20,4,3,205.437,0.541
2025-02-01 17:26:30,4,4,202.944,0.486
2025-02-01 17:26:40,4,5,204.684,0.446
2025-02-01 17:26:50,4,6,204.039,0.516
2025-02-01 17:27:00,4,7,203.591,0.480
2025-02-01 17:27:10,4,8,203.259,0.515
2025-02-01 17:27:20,4,9,202.644,0.546
2025-02-01 17:27:30,4,10,204.686,0.545
2025-02-01 17:27:40,4,11,204.595,0.399
2025-02-01 17:27:50,4,12,204.242,0.508
2025-02-01 17:28:00,4,13,203.495,0.614
2025-02-01 17:28:10,4,14,203.098,0.314
2025-02-01 17:28:20,4,15,203.635,0.419
2025-02-01 17:28:30,4,16,203.846,0.529
2025-02-01 17:28:40,4,17,203.903,0.415
2025-02-01 17:28:50,4,18,204.240,0.317
2025-02-01 17:29:00,4,19,205.449,0.554
2025-02-01 17:29:10,4,20,204.219,0.506
2025-02-01 17:29:20,4,21,203.888,0.449
2025-02-01 17:29:30,4,22,204.285,0.593
2025-02-01 17:29:40,4,23,204.611,0.286
2025-02-01 17:29:50,4,24,204.838,0.522
2025-02-01 17:30:00,4,25,203.813,0.417
2025-02-01 17:30:10,4,26,202.824,0.491
2025-02-01 17:30:20,4,27,203.873,0.410
2025-02-01 17:30:30,4,28,202.667,0.396
2025-02-01 17:30:40,4,29,202.949,0.475
2025-02-01 17:30:50,4,30,203.568,0.469
2025-02-01 17:31:00,4,31,204.141,0.537
2025-02-01 17:31:10,4,32,203.998,0.534
2025-02-01 17:31:20,4,33,203.489,0.350
2025-02-01 17:31:30,4,34,203.914,0.343
2025-02-01 17:31:40,4,35,204.261,0.370
2025-02-01 17:31:50,4,36,204.319,0.440
2025-02-01 17:32:00,4,37,203.683,0.425
2025-02-01 17:32:10,4,38,203.065,0.424
2025-02-01 17:32:20,4,39,203.191,0.415
2025-02-01 17:32:30,4,40,202.166,0.410
2025-02-01 17:32:40,4,41,205.809,0.541
2025-02-01 17:32:50,4,42,202.844,0.481
2025-02-01 17:33:00,4,43,203.606,0.670
2025-02-01 17:33:10,4,44,204.549,0.531
2025-02-01 17:33:20,4,45,203.265,0.424
2025-02-01 17:33:30,4,46,204.377,0.575
2025-02-01 17:33:40,4,47,204.500,0.454
2025-02-01 17:33:50,4,48,205.160,0.405
2025-02-01 17:34:00,4,49,204.620,0.410
2025-02-01 17:34:10,4,50,202.744,0.467
2025-02-01 17:34:20,4,51,204.111,0.467
2025-02-01 17:34:30,4,52,204.787,0.474
2025-02-01 17:34:40,4,53,203.800,0.439
2025-02-01 17:34:50,4,54,204.568,0.447
2025-02-01 17:35:00,4,55,204.038,0.565
2025-02-01 17:35:10,4,56,204.424,0.453
2025-02-01 17:35:20,4,57,205.292,0.507
2025-02-01 17:35:30,4,58,204.190,0.475
2025-02-01 17:35:40,4,59,204.786,0.628
2025-02-01 17:35:50,4,60,204.286,0.452
2025-02-01 17:36:00,4,61,204.107,0.423
